id	name	parent_condition_group_id	date_created	date_modified
1572	Other congenital malformations of limb(s)	209	2018-02-10 05:15:39	2018-02-10 05:15:39
1573	Other congenital malformations of skull and face bones	209	2018-02-10 05:15:39	2018-02-10 05:15:39
1574	Congenital malformations of spine and bony thorax	209	2018-02-10 05:15:39	2018-02-10 05:15:39
1575	Osteochondrodysplasia with defects of growth of tubular bones and spine	209	2018-02-10 05:15:39	2018-02-10 05:15:39
1576	Other osteochondrodysplasias	209	2018-02-10 05:15:39	2018-02-10 05:15:39
1577	Congenital malformations of the musculoskeletal system, not elsewhere classified	209	2018-02-10 05:15:39	2018-02-10 05:15:39
1578	Congenital ichthyosis	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1579	Epidermolysis bullosa	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1580	Other congenital malformations of skin	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1581	Congenital malformations of breast	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1582	Other congenital malformations of integument	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1583	Phakomatoses, not elsewhere classified	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1584	Congenital malformation syndromes due to known exogenous causes, not elsewhere classified	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1585	Other specified congenital malformation syndromes affecting multiple systems	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1586	Other congenital malformations, not elsewhere classified	210	2018-02-10 05:15:39	2018-02-10 05:15:39
1587	Down syndrome	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1588	Edwards syndrome and Patau syndrome	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1589	Other trisomies and partial trisomies of the autosomes, not elsewhere classified	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1590	Monosomies and deletions from the autosomes, not elsewhere classified	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1591	Balanced rearrangements and structural markers, not elsewhere classified	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1592	Turner syndrome	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1593	Other sex chromosome abnormalities, female phenotype, not elsewhere classified	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1594	Other sex chromosome abnormalities, male phenotype, not elsewhere classified	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1595	Other chromosome abnormalities, not elsewhere classified	211	2018-02-10 05:15:39	2018-02-10 05:15:39
1596	Abnormalities of heart beat	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1597	Cardiac murmurs and other cardiac sounds	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1598	Gangrene, not elsewhere classified	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1599	Abnormal blood-pressure reading, without diagnosis	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1600	Haemorrhage from respiratory passages	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1601	Cough	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1602	Abnormalities of breathing	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1603	Pain in throat and chest	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1604	Other symptoms and signs involving the circulatory and respiratory systems	212	2018-02-10 05:15:39	2018-02-10 05:15:39
1605	Abdominal and pelvic pain	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1606	Nausea and vomiting	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1607	Heartburn	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1608	Dysphagia	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1609	Flatulence and related conditions	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1610	Faecal incontinence	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1611	Hepatomegaly and splenomegaly, not elsewhere classified	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1612	Unspecified jaundice	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1613	Ascites	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1614	Other symptoms and signs involving the digestive system and abdomen	213	2018-02-10 05:15:39	2018-02-10 05:15:39
1615	Disturbances of skin sensation	214	2018-02-10 05:15:39	2018-02-10 05:15:39
1616	Rash and other nonspecific skin eruption	214	2018-02-10 05:15:39	2018-02-10 05:15:39
1617	Localized swelling, mass and lump of skin and subcutaneous tissue	214	2018-02-10 05:15:39	2018-02-10 05:15:39
1618	Other skin changes	214	2018-02-10 05:15:39	2018-02-10 05:15:39
1619	Abnormal involuntary movements	215	2018-02-10 05:15:39	2018-02-10 05:15:39
1620	Abnormalities of gait and mobility	215	2018-02-10 05:15:39	2018-02-10 05:15:39
1621	Other lack of coordination	215	2018-02-10 05:15:39	2018-02-10 05:15:39
1622	Other symptoms and signs involving the nervous and musculoskeletal systems	215	2018-02-10 05:15:39	2018-02-10 05:15:39
1623	Pain associated with micturition	216	2018-02-10 05:15:39	2018-02-10 05:15:39
1624	Unspecified haematuria	216	2018-02-10 05:15:39	2018-02-10 05:15:39
1625	Unspecified urinary incontinence	216	2018-02-10 05:15:39	2018-02-10 05:15:39
1626	Retention of urine	216	2018-02-10 05:15:39	2018-02-10 05:15:39
1627	Anuria and oliguria	216	2018-02-10 05:15:39	2018-02-10 05:15:39
1628	Polyuria	216	2018-02-10 05:15:39	2018-02-10 05:15:39
1629	Urethral discharge	216	2018-02-10 05:15:39	2018-02-10 05:15:39
1630	Other symptoms and signs involving the urinary system	216	2018-02-10 05:15:39	2018-02-10 05:15:39
1631	Somnolence, stupor and coma	217	2018-02-10 05:15:39	2018-02-10 05:15:39
1632	Other symptoms and signs involving cognitive functions and awareness	217	2018-02-10 05:15:39	2018-02-10 05:15:39
1633	Dizziness and giddiness	217	2018-02-10 05:15:39	2018-02-10 05:15:39
1634	Disturbances of smell and taste	217	2018-02-10 05:15:39	2018-02-10 05:15:39
1635	Other symptoms and signs involving general sensations and perceptions	217	2018-02-10 05:15:39	2018-02-10 05:15:39
1636	Symptoms and signs involving emotional state	217	2018-02-10 05:15:39	2018-02-10 05:15:39
1637	Symptoms and signs involving appearance and behaviour	217	2018-02-10 05:15:39	2018-02-10 05:15:39
1638	Speech disturbances, not elsewhere classified	218	2018-02-10 05:15:39	2018-02-10 05:15:39
1639	Dyslexia and other symbolic dysfunctions, not elsewhere classified	218	2018-02-10 05:15:39	2018-02-10 05:15:39
1640	Voice disturbances	218	2018-02-10 05:15:39	2018-02-10 05:15:39
1641	Fever of other and unknown origin	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1642	Headache	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1643	Pain, not elsewhere classified	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1644	Malaise and fatigue	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1645	Senility	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1646	Syncope and collapse	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1647	Convulsions, not elsewhere classified	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1648	Shock, not elsewhere classified	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1649	Haemorrhage, not elsewhere classified	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1650	Enlarged lymph nodes	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1651	Oedema, not elsewhere classified	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1652	Hyperhidrosis	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1653	Lack of expected normal physiological development	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1654	Symptoms and signs concerning food and fluid intake	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1655	Cachexia	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1656	Systemic Inflammatory Response Syndrome [SIRS]	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1657	Other general symptoms and signs	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1658	Unknown and unspecified causes of morbidity	219	2018-02-10 05:15:39	2018-02-10 05:15:39
1659	Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1660	Abnormality of red blood cells	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1661	Abnormality of white blood cells, not elsewhere classified	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1662	Elevated blood glucose level	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1663	Abnormal serum enzyme levels	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1664	Laboratory evidence of human immunodeficiency virus [HIV]	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1665	Other abnormal immunological findings in serum	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1666	Other abnormalities of plasma proteins	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1667	Findings of drugs and other substances, not normally found in blood	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1668	Other abnormal findings of blood chemistry	220	2018-02-10 05:15:39	2018-02-10 05:15:39
1669	Isolated proteinuria	221	2018-02-10 05:15:39	2018-02-10 05:15:39
1670	Glycosuria	221	2018-02-10 05:15:39	2018-02-10 05:15:39
1671	Other abnormal findings in urine	221	2018-02-10 05:15:39	2018-02-10 05:15:39
1672	Abnormal findings in cerebrospinal fluid	222	2018-02-10 05:15:39	2018-02-10 05:15:39
1673	Abnormal findings in specimens from respiratory organs and thorax	222	2018-02-10 05:15:39	2018-02-10 05:15:39
1674	Abnormal findings in specimens from digestive organs and abdominal cavity	222	2018-02-10 05:15:39	2018-02-10 05:15:39
1675	Abnormal findings in specimens from male genital organs	222	2018-02-10 05:15:39	2018-02-10 05:15:39
1676	Abnormal findings in specimens from female genital organs	222	2018-02-10 05:15:39	2018-02-10 05:15:39
1677	Abnormal findings in specimens from other organs, systems and tissues	222	2018-02-10 05:15:39	2018-02-10 05:15:39
1678	Abnormal findings on diagnostic imaging of central nervous system	223	2018-02-10 05:15:39	2018-02-10 05:15:39
1679	Abnormal findings on diagnostic imaging of lung	223	2018-02-10 05:15:39	2018-02-10 05:15:39
1680	Abnormal findings on diagnostic imaging of breast	223	2018-02-10 05:15:39	2018-02-10 05:15:39
1681	Abnormal findings on diagnostic imaging of other body structures	223	2018-02-10 05:15:39	2018-02-10 05:15:39
1682	Abnormal results of function studies	223	2018-02-10 05:15:39	2018-02-10 05:15:39
1683	Sudden infant death syndrome	224	2018-02-10 05:15:39	2018-02-10 05:15:39
1684	Other sudden death, cause unknown	224	2018-02-10 05:15:39	2018-02-10 05:15:39
1685	Unattended death	224	2018-02-10 05:15:39	2018-02-10 05:15:39
1686	Other ill-defined and unspecified causes of mortality	224	2018-02-10 05:15:39	2018-02-10 05:15:39
1687	Superficial injury of head	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1688	Open wound of head	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1689	Fracture of skull and facial bones	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1690	Dislocation, sprain and strain of joints and ligaments of head	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1691	Injury of cranial nerves	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1692	Injury of eye and orbit	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1693	Intracranial injury	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1694	Crushing injury of head	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1695	Traumatic amputation of part of head	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1696	Other and unspecified injuries of head	225	2018-02-10 05:15:39	2018-02-10 05:15:39
1697	Superficial injury of neck	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1698	Open wound of neck	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1699	Fracture of neck	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1700	Dislocation, sprain and strain of joints and ligaments at neck level	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1701	Injury of nerves and spinal cord at neck level	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1702	Injury of blood vessels at neck level	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1703	Injury of muscle and tendon at neck level	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1704	Crushing injury of neck	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1705	Traumatic amputation at neck level	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1706	Other and unspecified injuries of neck	226	2018-02-10 05:15:39	2018-02-10 05:15:39
1707	Superficial injury of thorax	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1708	Open wound of thorax	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1709	Fracture of rib(s), sternum and thoracic spine	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1710	Dislocation, sprain and strain of joints and ligaments of thorax	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1711	Injury of nerves and spinal cord at thorax level	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1712	Injury of blood vessels of thorax	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1713	Injury of heart	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1714	Injury of other and unspecified intrathoracic organs	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1715	Crushing injury of thorax and traumatic amputation of part of thorax	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1716	Other and unspecified injuries of thorax	227	2018-02-10 05:15:39	2018-02-10 05:15:39
1717	Superficial injury of abdomen, lower back and pelvis	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1718	Open wound of abdomen, lower back and pelvis	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1719	Fracture of lumbar spine and pelvis	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1720	Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1721	Injury of nerves and lumbar spinal cord at abdomen, lower back and pelvis level	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1722	Injury of blood vessels at abdomen, lower back and pelvis level	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1723	Injury of intra-abdominal organs	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1724	Injury of urinary and pelvic organs	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1725	Crushing injury and traumatic amputation of part of abdomen, lower back and pelvis	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1726	Other and unspecified injuries of abdomen, lower back and pelvis	228	2018-02-10 05:15:39	2018-02-10 05:15:39
1727	Superficial injury of shoulder and upper arm	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1728	Open wound of shoulder and upper arm	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1729	Fracture of shoulder and upper arm	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1730	Dislocation, sprain and strain of joints and ligaments of shoulder girdle	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1731	Injury of nerves at shoulder and upper arm level	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1732	Injury of blood vessels at shoulder and upper arm level	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1733	Injury of muscle and tendon at shoulder and upper arm level	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1734	Crushing injury of shoulder and upper arm	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1735	Traumatic amputation of shoulder and upper arm	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1736	Other and unspecified injuries of shoulder and upper arm	229	2018-02-10 05:15:39	2018-02-10 05:15:39
1737	Superficial injury of forearm	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1738	Open wound of forearm	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1739	Fracture of forearm	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1740	Dislocation, sprain and strain of joints and ligaments of elbow	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1741	Injury of nerves at forearm level	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1742	Injury of blood vessels at forearm level	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1743	Injury of muscle and tendon at forearm level	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1744	Crushing injury of forearm	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1745	Traumatic amputation of forearm	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1746	Other and unspecified injuries of forearm	230	2018-02-10 05:15:39	2018-02-10 05:15:39
1747	Superficial injury of wrist and hand	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1748	Open wound of wrist and hand	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1749	Fracture at wrist and hand level	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1750	Dislocation, sprain and strain of joints and ligaments at wrist and hand level	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1751	Injury of nerves at wrist and hand level	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1752	Injury of blood vessels at wrist and hand level	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1753	Injury of muscle and tendon at wrist and hand level	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1754	Crushing injury of wrist and hand	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1755	Traumatic amputation of wrist and hand	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1756	Other and unspecified injuries of wrist and hand	231	2018-02-10 05:15:39	2018-02-10 05:15:39
1757	Superficial injury of hip and thigh	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1758	Open wound of hip and thigh	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1759	Fracture of femur	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1760	Dislocation, sprain and strain of joint and ligaments of hip	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1761	Injury of nerves at hip and thigh level	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1762	Injury of blood vessels at hip and thigh level	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1763	Injury of muscle and tendon at hip and thigh level	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1764	Crushing injury of hip and thigh	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1765	Traumatic amputation of hip and thigh	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1766	Other and unspecified injuries of hip and thigh	232	2018-02-10 05:15:39	2018-02-10 05:15:39
1767	Superficial injury of lower leg	233	2018-02-10 05:15:39	2018-02-10 05:15:39
1768	Open wound of lower leg	233	2018-02-10 05:15:39	2018-02-10 05:15:39
